case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_segment,case:channel,case:loan_amount_band,case:loan_purpose,case:region,cost:amount
case_1738,Initial Review,2025-01-08 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,over_750k,refinance,northeast,87.66
case_1738,Underwriting,2025-01-10 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,over_750k,refinance,northeast,111.74
case_1738,Property Appraisal,2025-01-13 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,over_750k,refinance,northeast,88.76
case_1738,Conditional Approval,2025-01-15 09:00:00-05:00,,complete,repeat_buyer,online,over_750k,refinance,northeast,0.0
case_1738,Clear to Close,2025-01-15 13:22:16.200207-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,over_750k,refinance,northeast,93.96
case_1738,Loan Funded,2025-01-17 09:00:00-05:00,,complete,repeat_buyer,online,over_750k,refinance,northeast,0.0
case_1739,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,refinance,west,0.0
case_1739,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,refinance,west,0.0
case_1739,Document Collection,2025-01-03 12:51:15.595781-05:00,Marcus Bell,complete,repeat_buyer,branch,250k_500k,refinance,west,157.76
case_1739,Initial Review,2025-01-07 09:00:00-05:00,Priya Nair,complete,repeat_buyer,branch,250k_500k,refinance,west,51.89
case_1739,Underwriting,2025-01-09 15:29:44.121044-05:00,Rachel Greene,complete,repeat_buyer,branch,250k_500k,refinance,west,81.94
case_1739,Declined,2025-01-16 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,refinance,west,0.0
case_1740,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,purchase,south,0.0
case_1740,Credit Check,2025-01-02 14:20:38.133390-05:00,,complete,repeat_buyer,online,under_250k,purchase,south,0.0
case_1740,Document Collection,2025-01-03 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,under_250k,purchase,south,121.55
case_1740,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,under_250k,purchase,south,147.31
case_1740,Underwriting,2025-01-08 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,online,under_250k,purchase,south,101.3
case_1740,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,purchase,south,0.0
case_1740,Documents Received,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,purchase,south,0.0
case_1740,Underwriting,2025-02-04 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,under_250k,purchase,south,158.92
case_1740,Property Appraisal,2025-02-10 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,under_250k,purchase,south,133.36
case_1740,Conditional Approval,2025-02-18 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,purchase,south,0.0
case_1740,Clear to Close,2025-02-18 12:55:28.271335-05:00,Daniel Osei,complete,repeat_buyer,online,under_250k,purchase,south,136.49
case_1740,Loan Funded,2025-02-20 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,purchase,south,0.0
case_1741,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1741,Credit Check,2025-01-02 11:16:35.037049-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1741,Document Collection,2025-01-02 13:27:53.044662-05:00,Marcus Bell,complete,first_time_buyer,branch,500k_750k,refinance,south,141.96
case_1741,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,branch,500k_750k,refinance,south,141.75
case_1741,Underwriting,2025-01-08 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,branch,500k_750k,refinance,south,103.41
case_1741,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1741,Documents Received,2025-01-16 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1741,Underwriting,2025-01-27 09:00:00-05:00,Daniel Osei,complete,first_time_buyer,branch,500k_750k,refinance,south,70.97
case_1741,Request Additional Documents,2025-02-03 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1741,Documents Received,2025-02-07 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1741,Underwriting,2025-02-14 09:00:00-05:00,Daniel Osei,complete,first_time_buyer,branch,500k_750k,refinance,south,139.52
case_1741,Property Appraisal,2025-02-20 09:00:00-05:00,Tom Fletcher,complete,first_time_buyer,branch,500k_750k,refinance,south,82.78
case_1741,Conditional Approval,2025-02-24 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1741,Clear to Close,2025-02-24 16:26:51.308326-05:00,Rachel Greene,complete,first_time_buyer,branch,500k_750k,refinance,south,103.95
case_1741,Loan Funded,2025-02-27 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_1742,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,broker,250k_500k,purchase,south,0.0
case_1742,Credit Check,2025-01-02 14:31:16.181935-05:00,,complete,first_time_buyer,broker,250k_500k,purchase,south,0.0
case_1742,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,broker,250k_500k,purchase,south,78.87
case_1742,Initial Review,2025-01-07 09:33:52.063203-05:00,Marcus Bell,complete,first_time_buyer,broker,250k_500k,purchase,south,111.17
case_1742,Underwriting,2025-01-09 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,broker,250k_500k,purchase,south,153.55
case_1742,Property Appraisal,2025-01-17 09:00:00-05:00,Aisha Khan,complete,first_time_buyer,broker,250k_500k,purchase,south,97.22
case_1742,Declined,2025-01-27 09:00:00-05:00,,complete,first_time_buyer,broker,250k_500k,purchase,south,0.0
case_1743,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,purchase,midwest,0.0
case_1743,Credit Check,2025-01-02 12:01:02.052339-05:00,,complete,repeat_buyer,online,under_250k,purchase,midwest,0.0
case_1743,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,purchase,midwest,139.74
case_1743,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,purchase,midwest,147.43
case_1743,Underwriting,2025-01-08 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,under_250k,purchase,midwest,50.47
case_1743,Property Appraisal,2025-01-15 16:46:24.906032-05:00,Diego Morales,complete,repeat_buyer,online,under_250k,purchase,midwest,130.68
case_1743,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,purchase,midwest,0.0
case_1743,Clear to Close,2025-01-21 13:14:43.587776-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,under_250k,purchase,midwest,123.39
case_1743,Loan Funded,2025-01-23 15:26:59.767288-05:00,,complete,repeat_buyer,online,under_250k,purchase,midwest,0.0
case_1744,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,south,0.0
case_1744,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,south,0.0
case_1744,Document Collection,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,online,250k_500k,purchase,south,134.72
case_1744,Initial Review,2025-01-08 09:00:00-05:00,Priya Nair,complete,first_time_buyer,online,250k_500k,purchase,south,134.31
case_1744,Underwriting,2025-01-10 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,online,250k_500k,purchase,south,74.0
case_1744,Request Additional Documents,2025-01-15 12:51:26.507568-05:00,,complete,first_time_buyer,online,250k_500k,purchase,south,0.0
case_1744,Documents Received,2025-01-22 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,south,0.0
case_1744,Underwriting,2025-02-05 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,online,250k_500k,purchase,south,162.45
case_1744,Declined,2025-02-10 12:09:26.888049-05:00,,complete,first_time_buyer,online,250k_500k,purchase,south,0.0
case_1745,Application Submitted,2025-01-02 09:00:00-05:00,,complete,investor,branch,500k_750k,purchase,west,0.0
case_1745,Credit Check,2025-01-03 09:00:00-05:00,,complete,investor,branch,500k_750k,purchase,west,0.0
case_1745,Document Collection,2025-01-03 13:20:13.153704-05:00,Priya Nair,complete,investor,branch,500k_750k,purchase,west,29.16
case_1745,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,investor,branch,500k_750k,purchase,west,149.61
case_1745,Underwriting,2025-01-08 09:00:00-05:00,Daniel Osei,complete,investor,branch,500k_750k,purchase,west,102.34
case_1745,Property Appraisal,2025-01-13 09:00:00-05:00,Tom Fletcher,complete,investor,branch,500k_750k,purchase,west,99.43
case_1745,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,investor,branch,500k_750k,purchase,west,0.0
case_1745,Clear to Close,2025-01-21 12:16:03.939888-05:00,Hiroshi Tanaka,complete,investor,branch,500k_750k,purchase,west,153.05
case_1745,Loan Funded,2025-01-22 13:07:03.680814-05:00,,complete,investor,branch,500k_750k,purchase,west,0.0
case_1746,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_1746,Credit Check,2025-01-02 11:42:19.159722-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_1746,Document Collection,2025-01-02 15:18:56.919220-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,refinance,northeast,209.32
case_1746,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,refinance,northeast,79.89
case_1746,Underwriting,2025-01-09 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,online,under_250k,refinance,northeast,137.24
case_1746,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_1746,Documents Received,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_1746,Underwriting,2025-01-27 10:32:25.337734-05:00,Lena Kowalski,complete,repeat_buyer,online,under_250k,refinance,northeast,112.79
case_1746,Property Appraisal,2025-01-30 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,online,under_250k,refinance,northeast,182.49
case_1746,Conditional Approval,2025-02-03 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_1746,Clear to Close,2025-02-03 13:55:46.873020-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,under_250k,refinance,northeast,142.68
case_1746,Loan Funded,2025-02-06 09:03:14.566427-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_1747,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,refinance,midwest,0.0
case_1747,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,refinance,midwest,0.0
case_1747,Document Collection,2025-01-03 10:25:12.398174-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,refinance,midwest,147.21
case_1747,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,250k_500k,refinance,midwest,39.91
case_1747,Underwriting,2025-01-09 15:38:29.699539-05:00,Lena Kowalski,complete,repeat_buyer,online,250k_500k,refinance,midwest,194.56
case_1747,Property Appraisal,2025-01-17 09:00:00-05:00,Tom Fletcher,complete,repeat_buyer,online,250k_500k,refinance,midwest,134.16
case_1747,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,refinance,midwest,0.0
case_1747,Clear to Close,2025-01-21 15:19:04.784422-05:00,Rachel Greene,complete,repeat_buyer,online,250k_500k,refinance,midwest,72.63
case_1747,Loan Funded,2025-01-23 15:46:53.585635-05:00,,complete,repeat_buyer,online,250k_500k,refinance,midwest,0.0
case_1748,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,cash_out_refinance,northeast,0.0
case_1748,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,cash_out_refinance,northeast,0.0
case_1748,Document Collection,2025-01-06 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,branch,500k_750k,cash_out_refinance,northeast,63.21
case_1748,Initial Review,2025-01-07 10:18:41.429802-05:00,Priya Nair,complete,first_time_buyer,branch,500k_750k,cash_out_refinance,northeast,132.2
case_1748,Underwriting,2025-01-08 09:31:49.019932-05:00,Lena Kowalski,complete,first_time_buyer,branch,500k_750k,cash_out_refinance,northeast,127.16
case_1748,Declined,2025-01-15 11:38:35.193702-05:00,,complete,first_time_buyer,branch,500k_750k,cash_out_refinance,northeast,0.0
case_1749,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,south,0.0
case_1749,Credit Check,2025-01-02 14:38:41.338952-05:00,,complete,repeat_buyer,online,under_250k,refinance,south,0.0
case_1749,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,refinance,south,121.33
case_1749,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,under_250k,refinance,south,62.93
case_1749,Underwriting,2025-01-07 10:34:48.553307-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,under_250k,refinance,south,73.56
case_1749,Request Additional Documents,2025-01-09 13:17:59.747736-05:00,,complete,repeat_buyer,online,under_250k,refinance,south,0.0
case_1749,Documents Received,2025-01-15 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,south,0.0
case_1749,Underwriting,2025-01-28 11:25:04.325824-05:00,Rachel Greene,complete,repeat_buyer,online,under_250k,refinance,south,132.45
case_1749,Property Appraisal,2025-02-06 09:00:00-05:00,Tom Fletcher,complete,repeat_buyer,online,under_250k,refinance,south,78.42
case_1749,Conditional Approval,2025-02-10 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,south,0.0
case_1749,Clear to Close,2025-02-10 13:03:17.790676-05:00,Rachel Greene,complete,repeat_buyer,online,under_250k,refinance,south,107.32
case_1749,Loan Funded,2025-02-13 13:40:52.145722-05:00,,complete,repeat_buyer,online,under_250k,refinance,south,0.0
case_1750,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,0.0
case_1750,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,0.0
case_1750,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,112.82
case_1750,Initial Review,2025-01-10 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,108.64
case_1750,Underwriting,2025-01-13 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,136.98
case_1750,Property Appraisal,2025-01-21 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,171.01
case_1750,Conditional Approval,2025-01-30 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,0.0
case_1750,Clear to Close,2025-01-30 14:32:34.540460-05:00,Rachel Greene,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,86.8
case_1750,Loan Funded,2025-02-03 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,cash_out_refinance,northeast,0.0
case_1751,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,midwest,0.0
case_1751,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,midwest,0.0
case_1751,Document Collection,2025-01-03 15:32:12.862666-05:00,Sofia Romano,complete,first_time_buyer,online,under_250k,purchase,midwest,174.55
case_1751,Initial Review,2025-01-07 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,online,under_250k,purchase,midwest,104.69
case_1751,Underwriting,2025-01-09 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,online,under_250k,purchase,midwest,119.69
case_1751,Property Appraisal,2025-01-17 09:00:00-05:00,Aisha Khan,complete,first_time_buyer,online,under_250k,purchase,midwest,129.44
case_1751,Declined,2025-01-27 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,midwest,0.0
case_1752,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,0.0
case_1752,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,0.0
case_1752,Document Collection,2025-01-03 12:02:14.269810-05:00,Priya Nair,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,144.01
case_1752,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,95.21
case_1752,Underwriting,2025-01-09 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,75.51
case_1752,Property Appraisal,2025-01-14 10:27:35.271207-05:00,Diego Morales,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,98.55
case_1752,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,0.0
case_1752,Clear to Close,2025-01-21 10:14:57.933015-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,143.91
case_1752,Loan Funded,2025-01-24 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,cash_out_refinance,west,0.0
case_1753,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,500k_750k,refinance,south,0.0
case_1753,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,branch,500k_750k,refinance,south,0.0
case_1753,Document Collection,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,branch,500k_750k,refinance,south,95.19
case_1753,Initial Review,2025-01-08 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,branch,500k_750k,refinance,south,79.23
case_1753,Underwriting,2025-01-10 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,branch,500k_750k,refinance,south,112.88
case_1753,Property Appraisal,2025-01-13 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,branch,500k_750k,refinance,south,37.6
case_1753,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,branch,500k_750k,refinance,south,0.0
case_1753,Clear to Close,2025-01-21 13:48:31.812742-05:00,Hiroshi Tanaka,complete,repeat_buyer,branch,500k_750k,refinance,south,127.25
case_1753,Loan Funded,2025-01-24 09:00:00-05:00,,complete,repeat_buyer,branch,500k_750k,refinance,south,0.0
case_1754,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,purchase,west,0.0
case_1754,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,purchase,west,0.0
case_1754,Document Collection,2025-01-03 11:53:22.349802-05:00,Sofia Romano,complete,repeat_buyer,online,500k_750k,purchase,west,82.75
case_1754,Initial Review,2025-01-07 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,500k_750k,purchase,west,128.64
case_1754,Underwriting,2025-01-09 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,online,500k_750k,purchase,west,45.39
case_1754,Property Appraisal,2025-01-14 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,500k_750k,purchase,west,161.51
case_1754,Conditional Approval,2025-01-17 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,purchase,west,0.0
case_1754,Clear to Close,2025-01-17 10:21:04.440096-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,500k_750k,purchase,west,78.81
case_1754,Loan Funded,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,purchase,west,0.0
case_1755,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,0.0
case_1755,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,0.0
case_1755,Document Collection,2025-01-03 14:42:18.706140-05:00,Marcus Bell,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,121.79
case_1755,Initial Review,2025-01-06 09:13:17.909285-05:00,Sofia Romano,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,157.88
case_1755,Underwriting,2025-01-09 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,191.18
case_1755,Request Additional Documents,2025-01-21 15:24:57.429717-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,0.0
case_1755,Documents Received,2025-01-24 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,0.0
case_1755,Underwriting,2025-02-06 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,77.38
case_1755,Property Appraisal,2025-02-12 15:21:02.193336-05:00,Tom Fletcher,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,105.7
case_1755,Conditional Approval,2025-02-18 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,0.0
case_1755,Clear to Close,2025-02-18 10:39:17.191769-05:00,Hiroshi Tanaka,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,191.63
case_1755,Loan Funded,2025-02-20 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,cash_out_refinance,northeast,0.0
case_1756,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,broker,500k_750k,cash_out_refinance,northeast,0.0
case_1756,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,broker,500k_750k,cash_out_refinance,northeast,0.0
case_1756,Declined,2025-01-03 11:48:59.169285-05:00,,complete,first_time_buyer,broker,500k_750k,cash_out_refinance,northeast,0.0
case_1757,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,500k_750k,purchase,south,0.0
case_1757,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,500k_750k,purchase,south,0.0
case_1757,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,broker,500k_750k,purchase,south,148.3
case_1757,Initial Review,2025-01-09 15:24:36.747646-05:00,Sofia Romano,complete,repeat_buyer,broker,500k_750k,purchase,south,156.55
case_1757,Underwriting,2025-01-13 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,broker,500k_750k,purchase,south,186.8
case_1757,Request Additional Documents,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,broker,500k_750k,purchase,south,0.0
case_1757,Documents Received,2025-01-27 09:00:00-05:00,,complete,repeat_buyer,broker,500k_750k,purchase,south,0.0
case_1757,Underwriting,2025-02-10 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,broker,500k_750k,purchase,south,100.29
case_1757,Declined,2025-02-18 09:00:00-05:00,,complete,repeat_buyer,broker,500k_750k,purchase,south,0.0
case_1758,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,refinance,west,0.0
case_1758,Credit Check,2025-01-02 15:10:52.797141-05:00,,complete,repeat_buyer,branch,under_250k,refinance,west,0.0
case_1758,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,branch,under_250k,refinance,west,104.97
case_1758,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,branch,under_250k,refinance,west,94.93
case_1758,Underwriting,2025-01-08 12:55:22.924361-05:00,Hiroshi Tanaka,complete,repeat_buyer,branch,under_250k,refinance,west,61.51
case_1758,Property Appraisal,2025-01-14 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,branch,under_250k,refinance,west,104.43
case_1758,Conditional Approval,2025-01-17 16:10:26.739496-05:00,,complete,repeat_buyer,branch,under_250k,refinance,west,0.0
case_1758,Clear to Close,2025-01-21 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,branch,under_250k,refinance,west,151.92
case_1758,Loan Funded,2025-01-24 11:26:52.247388-05:00,,complete,repeat_buyer,branch,under_250k,refinance,west,0.0
case_1759,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,0.0
case_1759,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,0.0
case_1759,Document Collection,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,94.47
case_1759,Initial Review,2025-01-09 12:06:34.875049-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,49.31
case_1759,Underwriting,2025-01-13 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,91.96
case_1759,Property Appraisal,2025-01-21 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,137.68
case_1759,Conditional Approval,2025-01-24 12:10:23.479556-05:00,,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,0.0
case_1759,Clear to Close,2025-01-24 14:43:41.854031-05:00,Daniel Osei,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,147.0
case_1759,Loan Funded,2025-01-27 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,cash_out_refinance,midwest,0.0
case_1760,Application Submitted,2025-01-02 09:00:00-05:00,,complete,investor,online,250k_500k,purchase,south,0.0
case_1760,Credit Check,2025-01-03 09:00:00-05:00,,complete,investor,online,250k_500k,purchase,south,0.0
case_1760,Document Collection,2025-01-03 14:06:07.081221-05:00,Priya Nair,complete,investor,online,250k_500k,purchase,south,150.99
case_1760,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,investor,online,250k_500k,purchase,south,119.96
case_1760,Underwriting,2025-01-07 09:28:00.142249-05:00,Rachel Greene,complete,investor,online,250k_500k,purchase,south,163.84
case_1760,Property Appraisal,2025-01-16 16:13:50.893951-05:00,Diego Morales,complete,investor,online,250k_500k,purchase,south,109.33
case_1760,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,investor,online,250k_500k,purchase,south,0.0
case_1760,Clear to Close,2025-01-21 12:19:00.466232-05:00,Lena Kowalski,complete,investor,online,250k_500k,purchase,south,171.42
case_1760,Loan Funded,2025-01-22 15:12:49.961743-05:00,,complete,investor,online,250k_500k,purchase,south,0.0
case_1761,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,0.0
case_1761,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,0.0
case_1761,Document Collection,2025-01-03 11:29:59.801055-05:00,Sofia Romano,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,108.93
case_1761,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,174.17
case_1761,Underwriting,2025-01-07 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,163.97
case_1761,Property Appraisal,2025-01-13 09:52:45.774914-05:00,Aisha Khan,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,159.33
case_1761,Conditional Approval,2025-01-15 09:00:00-05:00,,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,0.0
